Id,Number,Category,Comment,Readability&Maintainability,Functionality,Design,Questions,Responses,NotUseful
587501646,2103,Issue,"-rcocks this is a limitation of how we deserialize responses - we use the same type for `GetAllForRepository` and `Get`, but `GetAllForRepository` doesn't receive the same information as `Get`.The fix for this would be to use a different response type, but I'd like to figure out how to do this across the entire codebase, rather than spot fixes like this.",,,,,,
587507480,2103,Issue,"Thank you for the quick response, I now understand the cause and limitation.",,,,,,
588098629,2102,Issue,", could you please take a look at this PR?I have noticed that some test coverage checks failed due to new model that I have introduced for the project cards. Since it is just API models I am not sure what tests we need here so we should be okay with these changes.If there is anything that should be improved, please let me know",,,,,,
588257150,2102,Issue,"I have noticed that some test coverage checks failed due to new model that I have introduced for the project cards. Since it is just API models I am not sure what tests we need here so we should be okay with these changes.This is fine. I think I need to tweak the Codecov settings to focus on certain namespaces over others. I am not sure why some methods in `IssueClient` used `IssueEvent` but some methods used `EventInfo`. Based on API, all methods in `IssueClient` should use `IssueEvent`.I am not sure about this either, and need to check the history to understand why these are different.",,,,,,
588641420,2102,Issue,"I am not sure about this either, and need to check the history to understand why these are different. ,Unfortunately, nothing is in history. It was [introduced] with the first commit when `IssueEventClient` was implemented.I believe that my change is safe enough because:1) `EventInfo` model:2) `IssueEvent` model:As you can see, `IssueEvent` contains all fields that `EventInfo` has.But, also, it contains the following additional fields (which exist only for events that come with issues) :1) `public string CommitUrl { get; protected set; }`2) `public Issue Issue { get; protected set; }`So we just extend model.I have changed `EventInfo`-> `IssueEvent` for the method `GetAllForIssue`. [Based on GitHub API], this method should return `Issue` field so we should use `IssueEvent` model here.",,,,,,
590526828,2102,Issue,release_notes: added `ProjectCard` property to `IssueEvent` response model,,,,,,
590526477,2101,Issue,release_notes:  Added new states to the `EventInfoState` enum,,,,,,
591476057,2101,Issue,"loading of events for some issues fail because of unrecognized eventsIs there something that needs to be done to make sure this doesn't happen in the future, or does [`StringEnum`] already solve this, but wasn't used properly?",,,,,,
591479576,2101,Issue,"or does [`StringEnum`] already solve this, but wasn't used properly? I suspect it was this, but -lobanov can provide more context",,,,,,
591480695,2101,Issue,"Yeah, since the doc even [calls out `EventInfoState`] explicitly as a good candidate for using `TryParse`, I think so as well.It's great to keep enum values up-to-date though 😁👍",,,,,,
591487672,2101,Issue,",  The API response is parsed correctly to `StringEnum` even for unknown states and I believe that TryParse is not needed here.But StringEnum has the following properties:1) `StringValue` if we use this field, we can work even with unknown states and we will just compare them as strings (that is not very convenient)2) `Value` that returns `TEnum` value. So if we try to get value from `StringEnum.Value` and `StringEnum` contains unknown value, exception will be raised.Ideally, we should keep `EventInfoState` enum up-to-date with all new values but, actually, GitHub API docs are very outdated and it doesn't contain description of those fields that I have added in this PR. I have found these values by practice way - just run parsing events for all issues in my repo but, of course, it could be not full list.",,,,,,
591504960,2101,Issue,"I know the properties, [I designed the type] 😉  I believe that TryParse is not needed here.You basically have three options for consuming a `StringEnum`:1. Use `StringValue` which is always safe, but as you noted, it's inconvenient.1. Use `Value` which is unsafe (throws) for unknown values.1. Use `TryParse(out EventInfoState state)`, which gives you back an enum value for known values, but still allows you to handle unknown values gracefully.Personally, and especially for `EventInfoState`, I would always use `TryParse` to make sure my code doesn't start blowing up just because GitHub added a new event type 😄  GitHub API docs are very outdated and it doesn't contain description of those fields that I have added in this PR. I have found these values by practice way - just run parsing events for all issues in my repo but, of course, it could be not full list.Exactly, that's why `StringEnum.TryParse` exist in the first place. From [the docs]: Since new functionality introduced on GitHub.com frequently leads to additional event types being received, Octokit was constantly playing catchup with these Enum values. Now, with `StringEnum` we have a solution to keep your code functioning, without needing to wait for a new Octokit release!",,,,,,
589006853,2100,Issue,"thanks for your interest!Currently my bandwidth for addressing changes to the APIs is limited, so I can't commit to a specific timeline, but I'm also happy to make time for reviewing contributions to keep things moving.Can you refresh my memory on the sample that you would like to work? That'll help me write up what changes need to be made to support this event.",,,,,,
589183647,2100,Issue,"Thanks for your reply!I forked the repo and am in the middle of adding some logic for this, by changing `IRepositoriesClient`, `RepositoriesClient`, `IApiConnection` and `ApiConnection`. Once I complete my first draft, I'll send a PR for review.",,,,,,
590009790,2099,Issue,"Hey ,You need to interrogate the events for the issue in question looking for `Labeled` events. I've put together a small LINQPad script below:I hope that helps!",,,,,,
590304823,2099,Issue,excellent!,,,,,,
586342141,2098,Issue,"thanks for the report. I can't spot anything obvious about how to fix this with Octokit so I have some initial questions to help isolate where the problem lies. Through much experimentation we have found that uninstalling the GitHub App and reinstalling it does temporarily make the private repos visible; but again, only temporarily.This makes me wonder if there's a bug in GHES about GitHub Apps and repository visibility, but the fact that it works initially and then stops working is fascinating. Your version `2.19.6` is only from last month, so I don't think an upgrade here will fix it. I checked the release notes for [`2.19.7`] and [`2.20.0`] and couldn't see anything obvious to indicate that this has been resolved. This might require your administrators who manage the GHES installation to contact [GitHub Enterprise Support] and work with them to properly investigate the problem.What happens if you use a personal access token instead - does that work as expected?",,,,,,
